sample_ID	Accession	Name	subspecies	City	Date	delivery_date	read_count	reads_per_million
ww036941	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-09	2026-02-21	100	4.324125367810104
ww036941	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-09	2026-02-21	47	2.032338922870749
ww036941	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-09	2026-02-21	57	2.464751459651759
ww036941	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-09	2026-02-21	54	2.335027698617456
ww036941	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-09	2026-02-21	55	2.378268952295557
ww036941	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-09	2026-02-21	77	3.3295765332137797
ww036941	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-09	2026-02-21	20	0.8648250735620208
ww036943	JX297578.1	Influenza A virus (A/duck/Guangxi/GXd-3/2009(H6N2))	t__H6N2	Carson	2026-02-08	2026-02-21	1	0.10908499073432089
ww036943	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-08	2026-02-21	13	1.4181048795461715
ww036943	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-08	2026-02-21	10	1.090849907343209
ww036943	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-08	2026-02-21	7	0.7635949351402462
ww036943	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-08	2026-02-21	2	0.21816998146864178
ww036943	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-08	2026-02-21	1	0.10908499073432089
ww036943	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-08	2026-02-21	6	0.6545099444059254
ww036943	NC_026432.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-02-08	2026-02-21	10	1.090849907343209
ww036944	EU871831.1	Influenza A virus (A/duck/LA/17G/1987(H3N8))	t__H3N8	Traverse City	2026-02-09	2026-02-21	3	0.301476450770001
ww036944	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-09	2026-02-21	61	6.130021165656687
ww036944	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-09	2026-02-21	62	6.230513315913354
ww036944	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-09	2026-02-21	37	3.718209559496679
ww036944	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-09	2026-02-21	14	1.4068901035933379
ww036944	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-09	2026-02-21	50	5.0246075128333505
ww036944	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-09	2026-02-21	42	4.220670310780014
ww036944	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-09	2026-02-21	44	4.421654611293348
ww036944	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-02-09	2026-02-21	24	2.411811606160008
ww036945	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-09	2026-02-21	2	0.19273634535269304
ww036945	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-09	2026-02-21	18	1.7346271081742375
ww036945	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-09	2026-02-21	5	0.48184086338173265
ww036945	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-09	2026-02-21	17	1.638258935497891
ww036945	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-09	2026-02-21	6	0.5782090360580792
ww036945	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-09	2026-02-21	2	0.19273634535269304
ww036945	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-02-09	2026-02-21	8	0.7709453814107722
ww036945	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-09	2026-02-21	6	0.5782090360580792
ww036945	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-09	2026-02-21	2	0.19273634535269304
ww036945	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-09	2026-02-21	7	0.6745772087344257
ww036945	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-09	2026-02-21	11	1.0600498994398118
ww036945	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-09	2026-02-21	4	0.3854726907053861
ww036945	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-02-09	2026-02-21	4	0.3854726907053861
ww036946	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2026-02-09	2026-02-21	8	1.1870246337287114
ww036946	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2026-02-09	2026-02-21	14	2.077293109025245
ww036946	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2026-02-09	2026-02-21	2	0.29675615843217784
ww036946	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2026-02-09	2026-02-21	6	0.8902684752965336
ww036946	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2026-02-09	2026-02-21	7	1.0386465545126224
ww036946	NC_026432.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2026-02-09	2026-02-21	2	0.29675615843217784
ww036947	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-10	2026-02-21	131	14.38404341828996
ww036947	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-10	2026-02-21	21	2.305839021252589
ww036947	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-10	2026-02-21	87	9.55276165947501
ww036947	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-10	2026-02-21	53	5.819498482208915
ww036947	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-10	2026-02-21	44	4.831281758814948
ww036947	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-10	2026-02-21	29	3.1842538864916703
ww036947	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-10	2026-02-21	59	6.4783096311382256
ww036947	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-10	2026-02-21	16	1.7568297304781628
ww036947	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2026-02-10	2026-02-21	6	0.6588111489293111
ww036947	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2026-02-10	2026-02-21	4	0.4392074326195407
ww036947	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2026-02-10	2026-02-21	13	1.4274241560135075
ww036947	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2026-02-10	2026-02-21	2	0.21960371630977035
ww036947	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2026-02-10	2026-02-21	14	1.5372260141683924
ww036948	KR700664.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Atlanta	2026-02-08	2026-02-21	4	0.31061693337530805
ww036948	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-08	2026-02-21	65	5.047525167348756
ww036948	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-08	2026-02-21	5	0.3882711667191351
ww036948	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-08	2026-02-21	23	1.7860473669080212
ww036948	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-08	2026-02-21	13	1.009505033469751
ww036948	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-08	2026-02-21	22	1.7083931335641942
ww036948	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-08	2026-02-21	10	0.7765423334382702
ww036948	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-02-08	2026-02-21	2	0.15530846668765402
ww036949	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-02-09	2026-02-21	16	1.4452240223691775
ww036950	MG572185.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2026-02-11	2026-02-21	13	2.410533959231566
ww036950	PV091374.1	Influenza A virus H5N1	t__H5N1	Anchorage	2026-02-11	2026-02-21	16	2.966811026746543
ww036950	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-11	2026-02-21	38	7.046176188523041
ww036950	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-11	2026-02-21	27	5.006493607634791
ww036950	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-11	2026-02-21	47	8.71500739106797
ww036950	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-11	2026-02-21	34	6.304473431836404
ww036950	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-11	2026-02-21	10	1.8542568917165894
ww036950	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-11	2026-02-21	16	2.966811026746543
ww036950	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-02-11	2026-02-21	6	1.1125541350299537
ww036951	KC986396.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2026-02-11	2026-02-21	2	0.14718048551604201
ww036951	KC986395.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2026-02-11	2026-02-21	4	0.29436097103208403
ww036951	KC986393.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2026-02-11	2026-02-21	4	0.29436097103208403
ww036951	KC986392.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2026-02-11	2026-02-21	1	0.07359024275802101
ww036951	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-11	2026-02-21	132	9.713912044058773
ww036951	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-11	2026-02-21	96	7.064663304770017
ww036951	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-11	2026-02-21	121	8.904419373720541
ww036951	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-11	2026-02-21	36	2.6492487392887565
ww036951	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-11	2026-02-21	74	5.445677964093554
ww036951	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-11	2026-02-21	48	3.5323316523850083
ww036951	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-11	2026-02-21	72	5.298497478577513
ww036951	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-02-11	2026-02-21	12	0.8830829130962521
ww036952	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-11	2026-02-21	84	3.9772964554618078
ww036952	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-11	2026-02-21	72	3.4091112475386924
ww036952	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-11	2026-02-21	54	2.5568334356540197
ww036952	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-11	2026-02-21	19	0.8996265792115994
ww036952	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-11	2026-02-21	25	1.1837191831731573
ww036952	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-11	2026-02-21	54	2.5568334356540197
ww036952	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-11	2026-02-21	70	3.31441371288484
ww036952	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-02-11	2026-02-21	16	0.7575802772308206
ww036952	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-11	2026-02-21	25	1.1837191831731573
ww036952	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-11	2026-02-21	4	0.18939506930770514
ww036952	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-11	2026-02-21	38	1.7992531584231988
ww036952	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-11	2026-02-21	6	0.2840926039615577
ww036952	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-02-11	2026-02-21	2	0.09469753465385257
